"v / cm^-1","I_Norm / AU"
"-289.84615","4.03738747399e-06"
"-289.34615","4.04776047907e-06"
"-288.84615","4.05817609746e-06"
"-288.34615","4.0686345667e-06"
"-287.84615","4.07913612599e-06"
"-287.34615","4.08968101623e-06"
"-286.84615","4.10026948002e-06"
"-286.34615","4.11090176166e-06"
"-285.84615","4.12157810719e-06"
"-285.34615","4.13229876438e-06"
"-284.84615","4.14306398278e-06"
"-284.34615","4.15387401369e-06"
"-283.84615","4.16472911022e-06"
"-283.34615","4.17562952725e-06"
"-282.84615","4.18657552153e-06"
"-282.34615","4.19756735159e-06"
"-281.84615","4.20860527785e-06"
"-281.34615","4.21968956259e-06"
"-280.84615","4.23082046995e-06"
"-280.34615","4.241998266e-06"
"-279.84615","4.2532232187e-06"
"-279.34615","4.26449559797e-06"
"-278.84615","4.27581567564e-06"
"-278.34615","4.28718372556e-06"
"-277.84615","4.29860002351e-06"
"-277.34615","4.3100648473e-06"
"-276.84615","4.32157847676e-06"
"-276.34615","4.33314119374e-06"
"-275.84615","4.34475328216e-06"
"-275.34615","4.356415028e-06"
"-274.84615","4.36812671934e-06"
"-274.34615","4.37988864637e-06"
"-273.84615","4.39170110139e-06"
"-273.34615","4.40356437887e-06"
"-272.84615","4.41547877544e-06"
"-272.34615","4.42744458989e-06"
"-271.84615","4.43946212326e-06"
"-271.34615","4.45153167876e-06"
"-270.84615","4.4636535619e-06"
"-270.34615","4.47582808041e-06"
"-269.84615","4.48805554432e-06"
"-269.34615","4.50033626597e-06"
"-268.84615","4.51267056002e-06"
"-268.34615","4.52505874347e-06"
"-267.84615","4.53750113571e-06"
"-267.34615","4.54999805849e-06"
"-266.84615","4.56254983599e-06"
"-266.34615","4.57515679481e-06"
"-265.84615","4.58781926402e-06"
"-265.34615","4.60053757515e-06"
"-264.84615","4.61331206225e-06"
"-264.34615","4.62614306186e-06"
"-263.84615","4.6390309131e-06"
"-263.34615","4.65197595764e-06"
"-262.84615","4.66497853974e-06"
"-262.34615","4.67803900628e-06"
"-261.84615","4.69115770679e-06"
"-261.34615","4.70433499344e-06"
"-260.84615","4.71757122112e-06"
"-260.34615","4.73086674741e-06"
"-259.84615","4.74422193263e-06"
"-259.34615","4.75763713988e-06"
"-258.84615","4.77111273502e-06"
"-258.34615","4.78464908677e-06"
"-257.84615","4.79824656665e-06"
"-257.34615","4.81190554906e-06"
"-256.84615","4.82562641132e-06"
"-256.34615","4.83940953363e-06"
"-255.84615","4.85325529918e-06"
"-255.34615","4.86716409411e-06"
"-254.84615","4.88113630757e-06"
"-254.34615","4.89517233175e-06"
"-253.84615","4.90927256191e-06"
"-253.34615","4.92343739637e-06"
"-252.84615","4.93766723661e-06"
"-252.34615","4.95196248723e-06"
"-251.84615","4.96632355603e-06"
"-251.34615","4.980750854e-06"
"-250.84615","4.99524479538e-06"
"-250.34615","5.00980579769e-06"
"-249.84615","5.02443428174e-06"
"-249.34615","5.03913067168e-06"
"-248.84615","5.05389539504e-06"
"-248.34615","5.06872888271e-06"
"-247.84615","5.08363156906e-06"
"-247.34615","5.09860389188e-06"
"-246.84615","5.1136462925e-06"
"-246.34615","5.12875921574e-06"
"-245.84615","5.14394311001e-06"
"-245.34615","5.15919842733e-06"
"-244.84615","5.17452562333e-06"
"-244.34615","5.18992515733e-06"
"-243.84615","5.20539749234e-06"
"-243.34615","5.22094309513e-06"
"-242.84615","5.23656243624e-06"
"-242.34615","5.25225599004e-06"
"-241.84615","5.26802423472e-06"
"-241.34615","5.28386765241e-06"
"-240.84615","5.29978672912e-06"
"-240.34615","5.31578195488e-06"
"-239.84615","5.33185382368e-06"
"-239.34615","5.3480028336e-06"
"-238.84615","5.36422948677e-06"
"-238.34615","5.38053428948e-06"
"-237.84615","5.39691775217e-06"
"-237.34615","5.41338038951e-06"
"-236.84615","5.4299227204e-06"
"-236.34615","5.44654526806e-06"
"-235.84615","5.46324856003e-06"
"-235.34615","5.48003312824e-06"
"-234.84615","5.49689950905e-06"
"-234.34615","5.51384824329e-06"
"-233.84615","5.53087987631e-06"
"-233.34615","5.54799495801e-06"
"-232.84615","5.5651940429e-06"
"-232.34615","5.58247769016e-06"
"-231.84615","5.59984646367e-06"
"-231.34615","5.61730093204e-06"
"-230.84615","5.63484166871e-06"
"-230.34615","5.65246925193e-06"
"-229.84615","5.67018426489e-06"
"-229.34615","5.6879872957e-06"
"-228.84615","5.70587893746e-06"
"-228.34615","5.72385978836e-06"
"-227.84615","5.74193045165e-06"
"-227.34615","5.76009153576e-06"
"-226.84615","5.77834365431e-06"
"-226.34615","5.79668742621e-06"
"-225.84615","5.81512347566e-06"
"-225.34615","5.83365243225e-06"
"-224.84615","5.85227493098e-06"
"-224.34615","5.87099161235e-06"
"-223.84615","5.8898031224e-06"
"-223.34615","5.90871011276e-06"
"-222.84615","5.92771324074e-06"
"-222.34615","5.94681316935e-06"
"-221.84615","5.96601056738e-06"
"-221.34615","5.98530610948e-06"
"-220.84615","6.00470047617e-06"
"-220.34615","6.02419435397e-06"
"-219.84615","6.04378843539e-06"
"-219.34615","6.06348341907e-06"
"-218.84615","6.08328000977e-06"
"-218.34615","6.10317891851e-06"
"-217.84615","6.12318086256e-06"
"-217.34615","6.14328656559e-06"
"-216.84615","6.16349675765e-06"
"-216.34615","6.18381217532e-06"
"-215.84615","6.20423356172e-06"
"-215.34615","6.22476166662e-06"
