"v / cm^-1","I_Norm / AU"
"-257.84615","5.69603481285e-06"
"-257.34615","5.71237686665e-06"
"-256.84615","5.7287925269e-06"
"-256.34615","5.74528224081e-06"
"-255.84615","5.76184645903e-06"
"-255.34615","5.77848563565e-06"
"-254.84615","5.79520022823e-06"
"-254.34615","5.81199069787e-06"
"-253.84615","5.8288575092e-06"
"-253.34615","5.84580113044e-06"
"-252.84615","5.86282203341e-06"
"-252.34615","5.87992069359e-06"
"-251.84615","5.89709759013e-06"
"-251.34615","5.91435320591e-06"
"-250.84615","5.93168802754e-06"
"-250.34615","5.94910254544e-06"
"-249.84615","5.96659725382e-06"
"-249.34615","5.98417265079e-06"
"-248.84615","6.0018292383e-06"
"-248.34615","6.01956752228e-06"
"-247.84615","6.03738801258e-06"
"-247.34615","6.05529122311e-06"
"-246.84615","6.07327767176e-06"
"-246.34615","6.09134788056e-06"
"-245.84615","6.10950237561e-06"
"-245.34615","6.1277416872e-06"
"-244.84615","6.14606634982e-06"
"-244.34615","6.16447690217e-06"
"-243.84615","6.18297388726e-06"
"-243.34615","6.20155785241e-06"
"-242.84615","6.22022934929e-06"
"-242.34615","6.23898893399e-06"
"-241.84615","6.25783716704e-06"
"-241.34615","6.27677461346e-06"
"-240.84615","6.2958018428e-06"
"-240.34615","6.3149194292e-06"
"-239.84615","6.3341279514e-06"
"-239.34615","6.35342799282e-06"
"-238.84615","6.37282014159e-06"
"-238.34615","6.39230499058e-06"
"-237.84615","6.4118831375e-06"
"-237.34615","6.43155518487e-06"
"-236.84615","6.45132174015e-06"
"-236.34615","6.4711834157e-06"
"-235.84615","6.49114082891e-06"
"-235.34615","6.51119460221e-06"
"-234.84615","6.5313453631e-06"
"-234.34615","6.55159374426e-06"
"-233.84615","6.57194038354e-06"
"-233.34615","6.59238592404e-06"
"-232.84615","6.61293101416e-06"
"-232.34615","6.63357630767e-06"
"-231.84615","6.65432246371e-06"
"-231.34615","6.67517014691e-06"
"-230.84615","6.69612002739e-06"
"-230.34615","6.71717278087e-06"
"-229.84615","6.73832908866e-06"
"-229.34615","6.75958963777e-06"
"-228.84615","6.78095512095e-06"
"-228.34615","6.80242623673e-06"
"-227.84615","6.82400368952e-06"
"-227.34615","6.84568818963e-06"
"-226.84615","6.86748045334e-06"
"-226.34615","6.88938120296e-06"
"-225.84615","6.91139116693e-06"
"-225.34615","6.93351107981e-06"
"-224.84615","6.9557416824e-06"
"-224.34615","6.97808372178e-06"
"-223.84615","7.00053795138e-06"
"-223.34615","7.02310513105e-06"
"-222.84615","7.04578602712e-06"
"-222.34615","7.06858141246e-06"
"-221.84615","7.09149206655e-06"
"-221.34615","7.11451877558e-06"
"-220.84615","7.13766233247e-06"
"-220.34615","7.16092353697e-06"
"-219.84615","7.18430319572e-06"
"-219.34615","7.20780212233e-06"
"-218.84615","7.23142113744e-06"
"-218.34615","7.25516106882e-06"
"-217.84615","7.2790227514e-06"
"-217.34615","7.30300702741e-06"
"-216.84615","7.32711474637e-06"
"-216.34615","7.35134676526e-06"
"-215.84615","7.37570394852e-06"
"-215.34615","7.40018716818e-06"
